time,state,cwnd,ssthresh,bytes_in_flight,rtt,dup_acks
0.006,SLOW_START,1180,75520,1180,0.500,0
0.013,SLOW_START,1180,75520,1180,0.500,0
0.022,SLOW_START,1180,75520,1180,0.500,0
0.030,SLOW_START,1180,75520,1180,0.500,0
0.039,SLOW_START,1180,75520,1180,0.500,0
0.045,SLOW_START,2360,75520,0,0.443,0
0.054,SLOW_START,2360,75520,2360,0.443,0
0.063,SLOW_START,2360,75520,2360,0.443,0
0.071,SLOW_START,2360,75520,2360,0.443,0
0.079,SLOW_START,2360,75520,2360,0.443,0
0.087,SLOW_START,2360,75520,2360,0.443,0
0.094,SLOW_START,4720,75520,4720,0.393,0
0.100,SLOW_START,4720,75520,4720,0.393,0
0.108,SLOW_START,4720,75520,4720,0.393,0
0.115,SLOW_START,4720,75520,4720,0.393,0
0.125,SLOW_START,4720,75520,4720,0.393,0
0.141,SLOW_START,8260,75520,8260,0.349,0
0.154,SLOW_START,8260,75520,8260,0.349,0
0.162,SLOW_START,8260,75520,8260,0.349,0
0.169,SLOW_START,8260,75520,8260,0.349,0
0.178,SLOW_START,8260,75520,8260,0.349,0
0.185,SLOW_START,12980,75520,12980,0.311,0
0.192,SLOW_START,12980,75520,12980,0.311,0
0.199,SLOW_START,12980,75520,12980,0.311,0
0.204,SLOW_START,12980,75520,12980,0.311,0
0.210,SLOW_START,12980,75520,12980,0.311,0
0.217,SLOW_START,12980,75520,12980,0.311,0
0.224,SLOW_START,12980,75520,12980,0.311,0
0.230,SLOW_START,25960,75520,25960,0.248,0
0.238,SLOW_START,25960,75520,25960,0.248,0
0.247,SLOW_START,25960,75520,25960,0.248,0
0.257,SLOW_START,25960,75520,25960,0.248,0
0.264,SLOW_START,25960,75520,25960,0.248,0
0.276,SLOW_START,25960,75520,25960,0.248,0
0.285,SLOW_START,43660,75520,43660,0.202,0
0.291,SLOW_START,43660,75520,43660,0.202,0
0.299,SLOW_START,43660,75520,43660,0.202,0
0.305,SLOW_START,43660,75520,43660,0.202,0
0.311,SLOW_START,43660,75520,43660,0.202,0
0.321,SLOW_START,43660,75520,43660,0.202,0
0.332,CONGESTION_AVOIDANCE,79060,75520,79060,0.152,0
0.342,CONGESTION_AVOIDANCE,79060,75520,79060,0.152,0
0.351,CONGESTION_AVOIDANCE,79060,75520,79060,0.152,0
0.358,CONGESTION_AVOIDANCE,79060,75520,79060,0.152,0
0.364,CONGESTION_AVOIDANCE,79060,75520,79060,0.152,0
0.370,CONGESTION_AVOIDANCE,79060,75520,79060,0.152,0
0.377,CONGESTION_AVOIDANCE,79060,75520,79060,0.152,0
0.385,CONGESTION_AVOIDANCE,79745,75520,47200,0.119,0
0.392,CONGESTION_AVOIDANCE,80007,75520,79060,0.112,0
0.399,CONGESTION_AVOIDANCE,80007,75520,79060,0.112,0
0.405,CONGESTION_AVOIDANCE,80007,75520,79060,0.112,0
0.411,CONGESTION_AVOIDANCE,80007,75520,79060,0.112,0
0.419,CONGESTION_AVOIDANCE,80007,75520,79060,0.112,0
0.428,CONGESTION_AVOIDANCE,80285,75520,80240,0.103,0
0.440,CONGESTION_AVOIDANCE,80891,75520,80240,0.089,0
0.446,CONGESTION_AVOIDANCE,80891,75520,80240,0.089,0
0.452,CONGESTION_AVOIDANCE,80891,75520,80240,0.089,0
0.459,CONGESTION_AVOIDANCE,80891,75520,80240,0.089,0
0.467,CONGESTION_AVOIDANCE,80891,75520,80240,0.089,0
0.474,CONGESTION_AVOIDANCE,81218,75520,80240,0.084,0
0.481,CONGESTION_AVOIDANCE,81920,75520,81420,0.075,0
0.493,CONGESTION_AVOIDANCE,81920,75520,81420,0.075,0
0.500,CONGESTION_AVOIDANCE,81920,75520,81420,0.075,0
0.509,CONGESTION_AVOIDANCE,81920,75520,81420,0.075,0
0.515,CONGESTION_AVOIDANCE,81920,75520,81420,0.075,0
0.522,CONGESTION_AVOIDANCE,82294,75520,55460,0.072,0
0.530,CONGESTION_AVOIDANCE,83087,75520,54280,0.066,0
0.538,CONGESTION_AVOIDANCE,83087,75520,82600,0.066,0
0.545,CONGESTION_AVOIDANCE,83087,75520,82600,0.066,0
0.551,CONGESTION_AVOIDANCE,83087,75520,82600,0.066,0
0.557,CONGESTION_AVOIDANCE,83087,75520,82600,0.066,0
0.564,CONGESTION_AVOIDANCE,83087,75520,82600,0.066,0
0.571,CONGESTION_AVOIDANCE,83506,75520,53100,0.063,0
0.582,CONGESTION_AVOIDANCE,83939,75520,83780,0.061,0
0.590,CONGESTION_AVOIDANCE,83939,75520,83780,0.061,0
0.598,CONGESTION_AVOIDANCE,83939,75520,83780,0.061,0
0.605,CONGESTION_AVOIDANCE,83939,75520,83780,0.061,0
0.621,CONGESTION_AVOIDANCE,84849,75520,50740,0.057,0
0.632,CONGESTION_AVOIDANCE,84849,75520,83780,0.057,0
0.639,CONGESTION_AVOIDANCE,84849,75520,83780,0.057,0
0.646,CONGESTION_AVOIDANCE,84849,75520,83780,0.057,0
0.652,CONGESTION_AVOIDANCE,84849,75520,83780,0.057,0
0.658,CONGESTION_AVOIDANCE,84849,75520,83780,0.057,0
0.667,CONGESTION_AVOIDANCE,85325,75520,49560,0.056,0
0.676,CONGESTION_AVOIDANCE,85815,75520,84960,0.055,0
0.681,CONGESTION_AVOIDANCE,85815,75520,84960,0.055,0
0.687,CONGESTION_AVOIDANCE,85815,75520,84960,0.055,0
0.693,CONGESTION_AVOIDANCE,85815,75520,84960,0.055,0
0.705,CONGESTION_AVOIDANCE,85815,75520,84960,0.055,0
0.714,CONGESTION_AVOIDANCE,85815,75520,84960,0.055,0
0.727,CONGESTION_AVOIDANCE,86785,75520,86140,0.054,0
0.734,CONGESTION_AVOIDANCE,86785,75520,86140,0.054,0
0.743,CONGESTION_AVOIDANCE,86785,75520,86140,0.054,0
0.749,CONGESTION_AVOIDANCE,86785,75520,86140,0.054,0
0.764,CONGESTION_AVOIDANCE,86785,75520,86140,0.054,0
0.771,CONGESTION_AVOIDANCE,86785,75520,86140,0.054,0
0.782,CONGESTION_AVOIDANCE,87745,75520,87320,0.053,0
0.789,CONGESTION_AVOIDANCE,87745,75520,87320,0.053,0
0.796,CONGESTION_AVOIDANCE,87745,75520,87320,0.053,0
0.806,CONGESTION_AVOIDANCE,87745,75520,87320,0.053,0
0.811,CONGESTION_AVOIDANCE,87745,75520,87320,0.053,0
0.818,CONGESTION_AVOIDANCE,87745,75520,87320,0.053,0
0.826,CONGESTION_AVOIDANCE,88695,75520,51920,0.052,0
0.835,CONGESTION_AVOIDANCE,88695,75520,88500,0.052,0
0.841,CONGESTION_AVOIDANCE,88695,75520,88500,0.052,0
0.847,CONGESTION_AVOIDANCE,88695,75520,88500,0.052,0
0.853,CONGESTION_AVOIDANCE,88695,75520,88500,0.052,0
0.861,CONGESTION_AVOIDANCE,88695,75520,88500,0.052,0
0.869,CONGESTION_AVOIDANCE,88695,75520,88500,0.052,0
0.876,CONGESTION_AVOIDANCE,89634,75520,88500,0.050,0
0.882,CONGESTION_AVOIDANCE,89634,75520,88500,0.050,0
0.889,CONGESTION_AVOIDANCE,89634,75520,88500,0.050,0
0.896,CONGESTION_AVOIDANCE,89634,75520,88500,0.050,0
0.904,CONGESTION_AVOIDANCE,89634,75520,88500,0.050,0
0.910,CONGESTION_AVOIDANCE,89634,75520,88500,0.050,0
0.917,CONGESTION_AVOIDANCE,90100,75520,89680,0.050,0
0.926,CONGESTION_AVOIDANCE,90564,75520,89680,0.049,0
0.933,CONGESTION_AVOIDANCE,90564,75520,89680,0.049,0
0.940,CONGESTION_AVOIDANCE,90564,75520,89680,0.049,0
0.946,CONGESTION_AVOIDANCE,90564,75520,89680,0.049,0
0.952,CONGESTION_AVOIDANCE,90564,75520,89680,0.049,0
0.959,CONGESTION_AVOIDANCE,91025,75520,54280,0.048,0
0.966,CONGESTION_AVOIDANCE,91484,75520,55460,0.048,0
0.973,CONGESTION_AVOIDANCE,91484,75520,90860,0.048,0
0.979,CONGESTION_AVOIDANCE,91484,75520,90860,0.048,0
0.984,CONGESTION_AVOIDANCE,91484,75520,90860,0.048,0
0.992,CONGESTION_AVOIDANCE,91484,75520,90860,0.048,0
1.022,CONGESTION_AVOIDANCE,91484,75520,90860,0.048,0
1.031,CONGESTION_AVOIDANCE,92395,75520,92040,0.050,0
1.038,CONGESTION_AVOIDANCE,92395,75520,92040,0.050,0
1.045,CONGESTION_AVOIDANCE,92395,75520,92040,0.050,0
1.055,CONGESTION_AVOIDANCE,92395,75520,92040,0.050,0
1.064,CONGESTION_AVOIDANCE,92395,75520,92040,0.050,0
1.071,CONGESTION_AVOIDANCE,92395,75520,92040,0.050,0
1.081,CONGESTION_AVOIDANCE,93297,75520,93220,0.050,0
1.088,CONGESTION_AVOIDANCE,93297,75520,93220,0.050,0
1.096,CONGESTION_AVOIDANCE,93297,75520,93220,0.050,0
1.106,CONGESTION_AVOIDANCE,93297,75520,93220,0.050,0
1.119,CONGESTION_AVOIDANCE,93297,75520,93220,0.050,0
1.127,CONGESTION_AVOIDANCE,93745,75520,93220,0.050,0
1.133,CONGESTION_AVOIDANCE,94190,75520,93220,0.050,0
1.142,CONGESTION_AVOIDANCE,94190,75520,93220,0.050,0
1.150,CONGESTION_AVOIDANCE,94190,75520,93220,0.050,0
1.160,CONGESTION_AVOIDANCE,94190,75520,93220,0.050,0
1.168,CONGESTION_AVOIDANCE,94190,75520,93220,0.050,0
1.175,CONGESTION_AVOIDANCE,94634,75520,94400,0.050,0
1.183,CONGESTION_AVOIDANCE,94634,75520,94400,0.050,0
1.195,CONGESTION_AVOIDANCE,95075,75520,94400,0.050,0
1.204,CONGESTION_AVOIDANCE,95075,75520,94400,0.050,0
1.214,CONGESTION_AVOIDANCE,95075,75520,94400,0.050,0
1.220,CONGESTION_AVOIDANCE,95515,75520,59000,0.050,0
1.229,CONGESTION_AVOIDANCE,95515,75520,94400,0.050,0
1.236,CONGESTION_AVOIDANCE,95952,75520,95580,0.049,0
1.242,CONGESTION_AVOIDANCE,95952,75520,95580,0.049,0
1.249,CONGESTION_AVOIDANCE,95952,75520,95580,0.049,0
1.257,CONGESTION_AVOIDANCE,95952,75520,95580,0.049,0
1.265,CONGESTION_AVOIDANCE,96387,75520,60180,0.048,0
1.272,CONGESTION_AVOIDANCE,96387,75520,95580,0.048,0
1.273,CONGESTION_AVOIDANCE,96930,75520,96760,0.048,0
1.283,CONGESTION_AVOIDANCE,96930,75520,96760,0.048,0
1.293,CONGESTION_AVOIDANCE,97361,75520,96760,0.048,0
1.305,CONGESTION_AVOIDANCE,97790,75520,96760,0.048,0
1.312,CONGESTION_AVOIDANCE,97790,75520,96760,0.048,0
1.318,CONGESTION_AVOIDANCE,97790,75520,96760,0.048,0
1.327,CONGESTION_AVOIDANCE,97790,75520,96760,0.048,0
1.334,CONGESTION_AVOIDANCE,98218,75520,61360,0.047,0
1.344,CONGESTION_AVOIDANCE,98218,75520,97940,0.047,0
1.357,CONGESTION_AVOIDANCE,98910,75520,97940,0.047,0
1.369,CONGESTION_AVOIDANCE,98910,75520,97940,0.047,0
1.381,CONGESTION_AVOIDANCE,98910,75520,97940,0.047,0
1.394,CONGESTION_AVOIDANCE,99388,75520,99120,0.050,0
1.402,CONGESTION_AVOIDANCE,99542,75520,99120,0.049,0
1.408,CONGESTION_AVOIDANCE,99892,75520,99120,0.051,0
1.414,CONGESTION_AVOIDANCE,99892,75520,99120,0.051,0
1.421,CONGESTION_AVOIDANCE,99892,75520,99120,0.051,0
1.427,CONGESTION_AVOIDANCE,99892,75520,99120,0.051,0
1.434,CONGESTION_AVOIDANCE,100518,75520,62540,0.048,0
1.442,CONGESTION_AVOIDANCE,100518,75520,100300,0.048,0
1.449,CONGESTION_AVOIDANCE,100753,75520,100300,0.048,0
1.459,CONGESTION_AVOIDANCE,101002,75520,100300,0.047,0
1.468,CONGESTION_AVOIDANCE,101002,75520,100300,0.047,0
1.477,CONGESTION_AVOIDANCE,101264,75520,100300,0.046,0
1.488,CONGESTION_AVOIDANCE,101539,75520,101480,0.046,0
1.497,CONGESTION_AVOIDANCE,102128,75520,75520,0.046,0
1.508,CONGESTION_AVOIDANCE,102128,75520,101480,0.046,0
1.515,CONGESTION_AVOIDANCE,102128,75520,101480,0.046,0
1.523,CONGESTION_AVOIDANCE,102128,75520,101480,0.046,0
1.532,CONGESTION_AVOIDANCE,102441,75520,101480,0.046,0
1.548,CONGESTION_AVOIDANCE,103106,75520,102660,0.045,0
1.554,CONGESTION_AVOIDANCE,103106,75520,102660,0.045,0
1.562,CONGESTION_AVOIDANCE,103106,75520,102660,0.045,0
1.572,CONGESTION_AVOIDANCE,103106,75520,102660,0.045,0
1.579,CONGESTION_AVOIDANCE,103457,75520,102660,0.045,0
1.586,CONGESTION_AVOIDANCE,103457,75520,102660,0.045,0
1.595,CONGESTION_AVOIDANCE,104196,75520,103840,0.046,0
1.602,CONGESTION_AVOIDANCE,104196,75520,103840,0.046,0
1.608,CONGESTION_AVOIDANCE,104196,75520,103840,0.046,0
1.614,CONGESTION_AVOIDANCE,104196,75520,103840,0.046,0
1.623,CONGESTION_AVOIDANCE,104584,75520,103840,0.046,0
1.630,CONGESTION_AVOIDANCE,104584,75520,103840,0.046,0
1.639,CONGESTION_AVOIDANCE,104983,75520,103840,0.046,0
1.645,CONGESTION_AVOIDANCE,104983,75520,103840,0.046,0
1.656,CONGESTION_AVOIDANCE,104983,75520,103840,0.046,0
1.663,CONGESTION_AVOIDANCE,105381,75520,68440,0.045,0
1.675,CONGESTION_AVOIDANCE,105381,75520,105020,0.045,0
1.686,CONGESTION_AVOIDANCE,105777,75520,105020,0.045,0
1.694,CONGESTION_AVOIDANCE,105777,75520,105020,0.045,0
1.701,CONGESTION_AVOIDANCE,105777,75520,105020,0.045,0
1.707,CONGESTION_AVOIDANCE,105777,75520,105020,0.045,0
1.714,CONGESTION_AVOIDANCE,106172,75520,105020,0.045,0
1.720,CONGESTION_AVOIDANCE,106172,75520,105020,0.045,0
1.730,CONGESTION_AVOIDANCE,106566,75520,106200,0.045,0
1.735,CONGESTION_AVOIDANCE,106566,75520,106200,0.045,0
1.755,CONGESTION_AVOIDANCE,106566,75520,106200,0.045,0
1.776,CONGESTION_AVOIDANCE,106958,75520,106200,0.045,0
1.786,CONGESTION_AVOIDANCE,107737,75520,107380,0.047,0
1.793,CONGESTION_AVOIDANCE,107737,75520,107380,0.047,0
1.798,CONGESTION_AVOIDANCE,107737,75520,107380,0.047,0
1.804,CONGESTION_AVOIDANCE,107737,75520,107380,0.047,0
1.810,CONGESTION_AVOIDANCE,107737,75520,107380,0.047,0
1.816,CONGESTION_AVOIDANCE,108125,75520,107380,0.047,0
1.822,CONGESTION_AVOIDANCE,108125,75520,107380,0.047,0
1.832,CONGESTION_AVOIDANCE,108511,75520,107380,0.047,0
1.840,CONGESTION_AVOIDANCE,108896,75520,108560,0.047,0
1.847,CONGESTION_AVOIDANCE,108896,75520,108560,0.047,0
1.854,CONGESTION_AVOIDANCE,108896,75520,108560,0.047,0
1.861,CONGESTION_AVOIDANCE,109280,75520,73160,0.047,0
1.875,CONGESTION_AVOIDANCE,109280,75520,108560,0.047,0
1.882,CONGESTION_AVOIDANCE,109662,75520,108560,0.047,0
1.889,CONGESTION_AVOIDANCE,110043,75520,109740,0.048,0
1.895,CONGESTION_AVOIDANCE,110043,75520,109740,0.048,0
1.904,CONGESTION_AVOIDANCE,110043,75520,109740,0.048,0
1.911,CONGESTION_AVOIDANCE,110423,75520,74340,0.048,0
1.920,CONGESTION_AVOIDANCE,110423,75520,109740,0.048,0
1.927,CONGESTION_AVOIDANCE,110801,75520,74340,0.048,0
1.934,CONGESTION_AVOIDANCE,110801,75520,109740,0.048,0
1.942,CONGESTION_AVOIDANCE,111178,75520,110920,0.048,0
1.950,CONGESTION_AVOIDANCE,111178,75520,110920,0.048,0
1.958,CONGESTION_AVOIDANCE,111554,75520,75520,0.048,0
1.968,CONGESTION_AVOIDANCE,111554,75520,110920,0.048,0
1.974,CONGESTION_AVOIDANCE,111554,75520,110920,0.048,0
1.982,CONGESTION_AVOIDANCE,111928,75520,75520,0.048,0
1.989,CONGESTION_AVOIDANCE,111928,75520,110920,0.048,0
1.996,CONGESTION_AVOIDANCE,112301,75520,75520,0.050,0
2.002,CONGESTION_AVOIDANCE,112301,75520,112100,0.050,0
2.013,CONGESTION_AVOIDANCE,112673,75520,112100,0.049,0
2.022,CONGESTION_AVOIDANCE,112673,75520,112100,0.049,0
2.029,CONGESTION_AVOIDANCE,112673,75520,112100,0.049,0
2.040,CONGESTION_AVOIDANCE,113044,75520,112100,0.049,0
2.046,CONGESTION_AVOIDANCE,113044,75520,112100,0.049,0
2.054,CONGESTION_AVOIDANCE,113414,75520,113280,0.050,0
2.061,CONGESTION_AVOIDANCE,113782,75520,113280,0.049,0
2.068,CONGESTION_AVOIDANCE,113782,75520,113280,0.049,0
2.074,CONGESTION_AVOIDANCE,113782,75520,113280,0.049,0
2.079,CONGESTION_AVOIDANCE,113782,75520,113280,0.049,0
2.085,CONGESTION_AVOIDANCE,114149,75520,113280,0.048,0
2.091,CONGESTION_AVOIDANCE,114149,75520,113280,0.048,0
2.099,CONGESTION_AVOIDANCE,114515,75520,114460,0.048,0
2.106,CONGESTION_AVOIDANCE,114880,75520,114460,0.048,0
2.112,CONGESTION_AVOIDANCE,114880,75520,114460,0.048,0
2.119,CONGESTION_AVOIDANCE,114880,75520,114460,0.048,0
2.125,CONGESTION_AVOIDANCE,114880,75520,114460,0.048,0
2.131,CONGESTION_AVOIDANCE,115243,75520,114460,0.048,0
2.139,CONGESTION_AVOIDANCE,115243,75520,114460,0.048,0
2.147,CONGESTION_AVOIDANCE,115606,75520,114460,0.048,0
2.157,CONGESTION_AVOIDANCE,115967,75520,115640,0.047,0
2.166,CONGESTION_AVOIDANCE,115967,75520,115640,0.047,0
2.171,CONGESTION_AVOIDANCE,115967,75520,115640,0.047,0
2.178,CONGESTION_AVOIDANCE,116327,75520,80240,0.047,0
2.187,CONGESTION_AVOIDANCE,116327,75520,115640,0.047,0
2.198,CONGESTION_AVOIDANCE,117044,75520,116820,0.047,0
2.205,CONGESTION_AVOIDANCE,117044,75520,116820,0.047,0
2.210,CONGESTION_AVOIDANCE,117044,75520,116820,0.047,0
2.225,CONGESTION_AVOIDANCE,117044,75520,116820,0.047,0
2.236,CONGESTION_AVOIDANCE,117401,75520,116820,0.048,0
2.249,CONGESTION_AVOIDANCE,117401,75520,116820,0.048,0
2.257,CONGESTION_AVOIDANCE,117757,75520,81420,0.049,0
2.269,CONGESTION_AVOIDANCE,118112,75520,118000,0.051,0
2.276,CONGESTION_AVOIDANCE,118112,75520,118000,0.051,0
2.289,CONGESTION_AVOIDANCE,118466,75520,118000,0.051,0
2.296,CONGESTION_AVOIDANCE,118466,75520,118000,0.051,0
2.302,CONGESTION_AVOIDANCE,118466,75520,118000,0.051,0
2.312,CONGESTION_AVOIDANCE,118466,75520,118000,0.051,0
2.323,CONGESTION_AVOIDANCE,119170,75520,118000,0.051,0
2.329,CONGESTION_AVOIDANCE,119170,75520,118000,0.051,0
2.336,CONGESTION_AVOIDANCE,119520,75520,119180,0.050,0
2.342,CONGESTION_AVOIDANCE,119520,75520,119180,0.050,0
2.351,CONGESTION_AVOIDANCE,119520,75520,119180,0.050,0
2.360,CONGESTION_AVOIDANCE,119520,75520,119180,0.050,0
2.371,CONGESTION_AVOIDANCE,120218,75520,119180,0.050,0
2.380,CONGESTION_AVOIDANCE,120566,75520,83780,0.050,0
2.389,CONGESTION_AVOIDANCE,120566,75520,120360,0.050,0
2.398,CONGESTION_AVOIDANCE,120566,75520,120360,0.050,0
